Gyro.gyro_X,Gyro.gyro_Y,Vehicle_States.lateral_vel_wrt_road,Vehicle_States.longitudinal_vel_wrt_road,Vehicle_States.roll_angle,Vehicle_States.yaw_angle,driving_machine_monitor.path_distance,driving_machine_monitor.path_curvature,driver_demands.steering
100.8396782,0.001101893,0.003001146,17.99833108,0.00038794,0.000520299,-0.000233931,-6.35E-10,0.048670246
101.0196618,0.001231943,0.003176573,17.99840612,0.000420359,0.000575491,-0.000271657,-6.74E-10,0.051186077
101.1996462,0.001374115,0.003354678,17.99848034,0.000454302,0.000634816,-0.000314292,-7.13E-10,0.053700571
101.3796313,0.001529195,0.003535049,17.99855376,0.00048973,0.000698449,-0.000362313,-7.53E-10,0.056214724
101.5596171,0.001697996,0.003716485,17.99862641,0.000526603,0.000766578,-0.000416202,-7.92E-10,0.058838459
101.7396037,0.001881349,0.003897734,17.99869826,0.00056487,0.000839395,-0.000476437,3.55E-06,0.061443849
101.9195909,0.002080113,0.00407781,17.99876928,0.000604482,0.000917093,-0.000543432,1.44E-05,0.064023057
102.0995788,0.002295165,0.004255308,17.99883947,0.000645377,0.000999851,-0.000617486,4.44E-05,0.066638537
102.2795674,0.0025274,0.004428858,17.9989088,0.000687493,0.001087839,-0.000697625,7.93E-05,0.069292732
102.4595567,0.002777732,0.004597564,17.99897725,0.000730769,0.001181215,-0.000783942,0.000115291,0.071908889
102.6395466,0.003047094,0.004760602,17.99904482,0.000775148,0.001280125,-0.000876571,0.000151289,0.074481099
102.8195372,0.003336432,0.004916801,17.99911149,0.000820567,0.001384703,-0.000972506,0.000187287,0.077145118
102.9995283,0.003646708,0.005065397,17.99917726,0.000866977,0.001495068,-0.00107314,0.000223286,0.07977528
103.1795201,0.003978897,0.005206196,17.99924211,0.000914332,0.001611328,-0.001178965,0.000259284,0.082354523
103.3595125,0.00433399,0.005338636,17.99930604,0.000962586,0.001733578,-0.001288494,0.000295283,0.084934043
103.5395055,0.004712987,0.005462089,17.99936905,0.001011698,0.001861901,-0.001399167,0.000331282,0.087565455
103.7194991,0.005116898,0.005576467,17.99943112,0.001061628,0.001996366,-0.001514235,0.00036728,0.090141991
103.8994932,0.005546747,0.005681917,17.99949223,0.001112341,0.002137034,-0.001634086,0.00040328,0.092660186
104.0794878,0.006003564,0.005778145,17.99955237,0.001163794,0.002283952,-0.001753103,0.000439279,0.095250711
104.259483,0.006488387,0.005865177,17.99961155,0.001215949,0.002437156,-0.001874369,0.000475278,0.097823583
104.4394787,0.007002262,0.005943642,17.99966973,0.00126877,0.002596675,-0.001999992,0.000511277,0.100337756
104.6194749,0.007546245,0.00601387,17.99972692,0.001322217,0.00276253,-0.002128592,0.000547277,0.102826768
104.7994715,0.008121397,0.00607592,17.99978311,0.001376246,0.002934731,-0.002253759,0.000583277,0.105401616
104.9794686,0.008728781,0.006130405,17.99983828,0.001430819,0.003113283,-0.002383072,0.000619276,0.107918999
105.1594661,0.009369472,0.0061783,17.99989243,0.001485898,0.003298183,-0.002517084,0.000655276,0.110376759
105.3394641,0.010044549,0.006219959,17.99994554,0.001541441,0.003489428,-0.002648726,0.000691276,0.112893656
105.5194624,0.010755094,0.00625586,17.99999761,0.001597408,0.003687005,-0.002780182,0.000727276,0.115425173
105.6994611,0.011502192,0.00628705,18.00004863,0.001653766,0.0038909,-0.002916328,0.000763276,0.117899459
105.8794601,0.012286938,0.006314329,18.00009858,0.001710479,0.004101095,-0.003057045,0.000799276,0.120325499
106.0594595,0.013110428,0.006337934,18.00014746,0.001767507,0.004317574,-0.003189479,0.000835276,0.12288342
106.2394591,0.013973756,0.006358637,18.00019526,0.00182482,0.004540312,-0.003326694,0.000871276,0.125386569
106.4194591,0.014878026,0.006377708,18.00024195,0.001882392,0.004769289,-0.003469318,0.000907276,0.12783283
106.5994592,0.015824346,0.006395595,18.00028755,0.001940194,0.005004487,-0.003609998,0.000943276,0.130322241
106.7794596,0.016813825,0.00641263,18.00033204,0.001998199,0.005245884,-0.003747421,0.000979276,0.132865656
106.9594602,0.017847571,0.006429696,18.0003754,0.002056388,0.00549346,-0.003890409,0.001015276,0.135353847
107.1394609,0.018926702,0.006447539,18.00041762,0.002114743,0.005747199,-0.004039602,0.001051276,0.13778413
107.3194618,0.020052332,0.00646614,18.00045871,0.002173239,0.006007086,-0.004178146,0.001087277,0.140357735
107.4994628,0.021225576,0.006485915,18.00049864,0.00223186,0.006273103,-0.004320746,0.001123278,0.142896372
107.6794638,0.022447554,0.006507873,18.00053741,0.002290595,0.006545239,-0.004469716,0.001159279,0.145377955
107.8594649,0.02371939,0.006532205,18.00057501,0.002349429,0.006823487,-0.004618615,0.00119528,0.147877779
108.039466,0.025042206,0.006558753,18.00061143,0.002408343,0.007107839,-0.004760064,0.001231282,0.15047261
108.2194671,0.026417125,0.006587963,18.00064664,0.00246733,0.007398291,-0.004908033,0.001267284,0.153010029
108.399468,0.027845275,0.006620357,18.00068065,0.002526381,0.007694841,-0.005063151,0.001303286,0.155486653
108.5794689,0.029327784,0.006655567,18.00071343,0.002585482,0.007997492,-0.005207967,0.001339289,0.158085538
108.7594697,0.030865776,0.006693517,18.00074498,0.002644621,0.008306244,-0.005354091,0.001375291,0.160681132
108.9394702,0.032460382,0.006734779,18.00077528,0.002703797,0.008621103,-0.005507483,0.001411295,0.163214789
109.1194705,0.034112734,0.006779277,18.00080434,0.002763001,0.008942078,-0.005663852,0.001447297,0.165731727
109.2994706,0.035823963,0.006826385,18.00083217,0.002822222,0.009269179,-0.005807214,0.001483301,0.16838571
109.4794703,0.037595199,0.006876157,18.00085873,0.00288146,0.009602415,-0.005957938,0.001519304,0.17097592
109.6594698,0.039427576,0.006928998,18.00088401,0.002940716,0.0099418,-0.006116638,0.001555308,0.173498547
109.8394688,0.04132223,0.006984311,18.00090802,0.002999984,0.010287349,-0.006266524,0.001591312,0.176113292
110.0194673,0.043280294,0.007041624,18.00093075,0.003059264,0.010639075,-0.006413588,0.001627315,0.178758552
110.1994654,0.045302901,0.007101199,18.00095217,0.00311856,0.010996996,-0.006568704,0.001663319,0.18133408
110.3794629,0.047391191,0.007162885,18.0009723,0.003177876,0.011361128,-0.006731008,0.001699323,0.183849948
110.5594598,0.0495463,0.007225738,18.00099114,0.003237205,0.011731489,-0.006873388,0.001735327,0.186548168
110.7394561,0.051769359,0.007289606,18.00100865,0.00329655,0.012108094,-0.007023891,0.00177133,0.189174525
110.9194517,0.054061507,0.007355011,18.00102484,0.00335592,0.012490959,-0.007183124,0.001807334,0.191725186
111.0994465,0.056423886,0.007421359,18.00103971,0.003415314,0.012880104,-0.007336243,0.001843336,0.194331422
111.2794406,0.058857632,0.007487981,18.00105325,0.003474731,0.013275546,-0.007481102,0.001879339,0.197006766
111.4594337,0.061363883,0.007555033,18.00106543,0.00353418,0.013677299,-0.00763477,0.001915342,0.199604352
111.639426,0.063943781,0.007622534,18.00107628,0.003593663,0.014085382,-0.007797857,0.001951344,0.202120168
111.8194172,0.066598466,0.007689549,18.00108578,0.003653173,0.014499808,-0.007939297,0.001987345,0.204817274
111.9994074,0.069329073,0.007755867,18.00109392,0.003712714,0.014920589,-0.008086404,0.002023344,0.207460972
112.1793965,0.072136744,0.007822131,18.0011007,0.003772292,0.015347739,-0.008243026,0.002059342,0.210021678
112.3593844,0.075022623,0.007887953,18.0011061,0.003831904,0.015781271,-0.008397537,0.00209534,0.212597173
112.5393711,0.077987853,0.007952623,18.00111014,0.003891549,0.016221197,-0.008537139,0.002131339,0.215287055
112.7193565,0.081033571,0.008016339,18.00111279,0.00395123,0.016667524,-0.008686367,0.00216734,0.217892651
112.8993404,0.084160923,0.008079453,18.00111405,0.004010952,0.017120263,-0.00884585,0.002203341,0.220410209
113.079323,0.087371055,0.008141232,18.00111393,0.004070707,0.017579424,-0.008986255,0.002239343,0.223075964
113.259304,0.090665105,0.008201452,18.00111242,0.004130497,0.018045009,-0.009127225,0.002275346,0.22572785
113.4392834,0.094044218,0.0082608,18.00110949,0.004190325,0.018517026,-0.009278589,0.00231135,0.228291108
113.6192611,0.097509543,0.008319172,18.00110517,0.004250192,0.018995481,-0.009433219,0.002347353,0.230824778
113.7992371,0.101062224,0.008375832,18.00109944,0.00431009,0.019480378,-0.009565126,0.002383359,0.233525062
113.9792113,0.104703402,0.00843103,18.00109228,0.004370024,0.019971717,-0.009707589,0.002419365,0.236136171
114.1591835,0.108434225,0.008485485,18.0010837,0.004429996,0.020469501,-0.009861249,0.002455372,0.238654544
114.3391537,0.112255844,0.008538666,18.0010737,0.004490001,0.020973736,-0.009999777,0.002491377,0.241284185
114.5191219,0.116169403,0.008590284,18.00106227,0.004550038,0.021484419,-0.01013261,0.002527385,0.243946065
114.6990879,0.120176048,0.008641021,18.00104939,0.004610112,0.022001552,-0.010276823,0.002563393,0.246514931
114.8790516,0.124276931,0.008691024,18.00103507,0.004670223,0.022525136,-0.010431043,0.0025994,0.249005697
115.059013,0.128473202,0.008739463,18.00101933,0.004730362,0.023055171,-0.010553561,0.002635408,0.251721515
115.2389719,0.132766002,0.008786567,18.00100212,0.004790528,0.023591653,-0.010687657,0.002671417,0.254344148
115.4189283,0.137156483,0.00883338,18.00098345,0.004850729,0.024134582,-0.010833981,0.002707426,0.256870098
115.5988821,0.141645799,0.008879522,18.00096333,0.004910959,0.02468396,-0.010970465,0.002743433,0.259465757
115.7788331,0.146235099,0.00892455,18.00094174,0.004971216,0.025239786,-0.011093803,0.002779441,0.262145415
115.9587813,0.150925533,0.008969056,18.00091867,0.005031506,0.025802058,-0.011229578,0.002815449,0.264727999
116.1387266,0.155718256,0.0090134,18.00089412,0.005091829,0.026370777,-0.011378444,0.002851457,0.267209642
116.3186688,0.160614421,0.009056726,18.00086811,0.005152175,0.026945944,-0.011495392,0.002887462,0.269918901
116.4986079,0.165615174,0.009099117,18.00084061,0.005212546,0.027527553,-0.011620003,0.002923469,0.272561215
116.6785437,0.170721668,0.009141657,18.00081161,0.005272946,0.028115606,-0.01175792,0.002959474,0.27510262
116.8584762,0.175935062,0.009184095,18.00078113,0.005333372,0.028710106,-0.011892592,0.002995474,0.277666758
117.0384052,0.181256508,0.009225777,18.00074915,0.005393819,0.029311052,-0.012005437,0.003031465,0.280371488
117.2183306,0.186687157,0.009267168,18.00071566,0.005454293,0.029918443,-0.012131804,0.003067454,0.282974728
117.3982523,0.192228168,0.009308844,18.00068065,0.005514795,0.030532283,-0.012272349,0.003103443,0.285472546
117.5781702,0.197880697,0.009350009,18.00064415,0.005575316,0.031152573,-0.012386084,0.003139433,0.288157506
117.7580841,0.203645895,0.009390522,18.00060614,0.005635857,0.031779313,-0.012500307,0.003175427,0.290824903
117.937994,0.209524916,0.00943132,18.00056659,0.005696423,0.032412503,-0.012628927,0.003211424,0.293386539
118.1178996,0.215518922,0.00947229,18.00052553,0.005757013,0.033052149,-0.012762163,0.00324742,0.295918298
118.297801,0.221629069,0.009512561,18.00048295,0.005817617,0.033698253,-0.012863649,0.00328342,0.298651727
118.4776978,0.227856507,0.009552463,18.00043882,0.00587824,0.034350814,-0.01297975,0.003319422,0.301278685
118.6575901,0.234202397,0.009592821,18.00039315,0.005938887,0.035009837,-0.013111122,0.003355426,0.303795191
118.8374777,0.2406679,0.009632918,18.00034597,0.00599955,0.035675327,-0.013222046,0.00339143,0.306452775
119.0173604,0.247254168,0.009672378,18.00029724,0.006060228,0.036347285,-0.013325034,0.003427437,0.309146585
119.1972381,0.253962359,0.009711978,18.00024695,0.006120928,0.037025713,-0.013443511,0.003463446,0.311729259
119.3771107,0.260793636,0.009751779,18.00019511,0.00618165,0.037710618,-0.013575718,0.003499453,0.314223988
119.5569779,0.267749156,0.009790683,18.00014175,0.006242381,0.038402004,-0.013665002,0.003535464,0.316985949
119.7368398,0.274830071,0.009828895,18.00008682,0.006303125,0.039099869,-0.013769994,0.003571477,0.319636101
119.916696,0.282037541,0.009867527,18.00003032,0.006363888,0.039804219,-0.013891354,0.00360749,0.322170475
120.0965466,0.28937273,0.009905973,17.99997228,0.006424666,0.040515059,-0.013999884,0.003643501,0.324794674
120.2763912,0.296836794,0.009943618,17.99991268,0.006485455,0.041232393,-0.014090807,0.003679515,0.327513593
120.4562298,0.304430892,0.009981088,17.99985149,0.006546263,0.041956223,-0.014198321,0.00371553,0.330115873
120.6360621,0.312156187,0.010018665,17.99978872,0.006607093,0.042686556,-0.014323087,0.003751545,0.332597151
120.8158881,0.320013839,0.010055184,17.99972443,0.006667931,0.043423396,-0.014406216,0.003787557,0.335356371
120.9957076,0.328005,0.010090692,17.99965854,0.00672878,0.044166741,-0.014499313,0.003823572,0.33802798
121.1755204,0.33613083,0.010126395,17.99959107,0.006789647,0.044916595,-0.01460989,0.003859587,0.340578381
121.3553262,0.344392495,0.010161859,17.99952204,0.006850528,0.045672967,-0.014716512,0.003895598,0.343162526
121.5351251,0.352791154,0.01019625,17.99945143,0.006911419,0.046435857,-0.014794634,0.003931611,0.345904834
121.7149167,0.361327963,0.010230077,17.99937922,0.006972325,0.047205267,-0.014890468,0.00396762,0.348525131
121.8947009,0.370004086,0.010263906,17.99930542,0.00703325,0.047981203,-0.015004679,0.00400362,0.351019113
122.0744776,0.378820685,0.010296698,17.99923007,0.007094184,0.048763669,-0.015084632,0.004039588,0.35374206
122.2542465,0.387778913,0.010328291,17.99915312,0.007155126,0.049552663,-0.015165187,0.004075558,0.356433866
122.4340074,0.396879931,0.010359781,17.99907457,0.007216085,0.050348189,-0.015264361,0.00411153,0.358999093
122.6137602,0.406124905,0.010390957,17.99899444,0.007277057,0.051150252,-0.015369714,0.004147502,0.361537408
122.7935046,0.415514993,0.010420788,17.99891275,0.007338033,0.051958855,-0.015434477,0.004183483,0.364302308
122.9732405,0.42505135,0.01044969,17.99882943,0.007399018,0.052773994,-0.015518107,0.004219468,0.366940052
123.1529678,0.434735138,0.010478567,17.99874451,0.007460018,0.053595676,-0.015621273,0.004255456,0.369446393
123.332686,0.444567522,0.010506534,17.99865803,0.007521023,0.054423903,-0.015698817,0.004291445,0.372128217
123.5123952,0.454549655,0.010533213,17.99856995,0.007582032,0.055258675,-0.015766407,0.004327442,0.374840165
123.692095,0.464682697,0.010559571,17.99848025,0.007643053,0.056099992,-0.015853786,0.004363442,0.37742029
123.8717852,0.474967814,0.010585641,17.99838896,0.007704085,0.05694786,-0.015958722,0.004399441,0.379908338
124.0514658,0.485406163,0.010610186,17.99829611,0.007765115,0.057802279,-0.016009785,0.004435448,0.382696023
124.2311363,0.495998895,0.010633524,17.99820163,0.007826147,0.058663246,-0.016080893,0.004471457,0.385351472
124.4107966,0.506747172,0.010656902,17.99810554,0.00788719,0.059530764,-0.016172717,0.004507469,0.387870493
124.5904465,0.517652159,0.010679608,17.99800788,0.007948238,0.060404836,-0.016248788,0.00454348,0.390506992
124.7700858,0.528715012,0.010701009,17.99790862,0.008009287,0.061285463,-0.01630315,0.004579497,0.39323946
124.9497143,0.539936885,0.010721918,17.99780773,0.008070347,0.062172643,-0.016378489,0.004615516,0.395834951
125.1293316,0.551318944,0.010742617,17.99770524,0.008131418,0.063066382,-0.016475478,0.004651537,0.398288835
125.3089376,0.562862347,0.010761748,17.9976012,0.008192487,0.063966681,-0.016521143,0.004687555,0.401080288
125.488532,0.574568241,0.010779478,17.99749553,0.008253556,0.064873533,-0.016579531,0.004723579,0.403754135
125.6681146,0.586437785,0.01079728,17.99738824,0.008314633,0.065786941,-0.016659831,0.004759604,0.406286571
125.8476852,0.598472144,0.010814606,17.99727938,0.008375713,0.06670691,-0.016735463,0.004795625,0.408874098
126.0272434,0.610672473,0.010830579,17.99716893,0.00843679,0.06763344,-0.016776438,0.004831651,0.411628035
126.2067891,0.623039924,0.010845864,17.99705683,0.008497873,0.068566529,-0.016839589,0.004867677,0.414239955
126.3863221,0.635575659,0.010861048,17.99694312,0.008558964,0.069506181,-0.016925592,0.004903703,0.416705268
126.5658419,0.648280837,0.010874897,17.99682787,0.008620048,0.070452399,-0.016969825,0.004939724,0.419453022
126.7453484,0.661156603,0.010887331,17.996711,0.008681129,0.071405178,-0.017015372,0.004975736,0.422146299
126.9248414,0.674204115,0.010899676,17.99659251,0.008742212,0.072364518,-0.017084036,0.005011723,0.424693008
127.1043205,0.687424534,0.010911618,17.99647243,0.008803296,0.073330426,-0.017160314,0.005047662,0.427228065
127.2837855,0.700819013,0.010922039,17.99635078,0.00886437,0.074302902,-0.017187811,0.005083598,0.430004405
127.4632361,0.7143887,0.010931478,17.99622749,0.00892544,0.075281941,-0.0172387,0.00511954,0.432633735
127.642672,0.728134753,0.010940865,17.99610259,0.008986512,0.076267547,-0.017313659,0.005155489,0.435111514
127.822093,0.742058328,0.010949118,17.99597614,0.009047573,0.077259724,-0.017357599,0.005191441,0.437812361
128.0014987,0.756160572,0.010955901,17.9958481,0.009108624,0.078258468,-0.017390293,0.005227406,0.440526166
128.180889,0.770442636,0.01096239,17.99571842,0.009169673,0.079263779,-0.017447331,0.005263377,0.443088246
128.3602634,0.784905679,0.010968521,17.99558716,0.00923072,0.080275662,-0.01752545,0.00529935,0.445567698
128.5396217,0.79955085,0.010972945,17.99545435,0.00929175,0.081294118,-0.017539523,0.005335336,0.448367407
128.7189636,0.814379292,0.01097609,17.99531991,0.00935277,0.082319141,-0.017578215,0.005371327,0.451014989
128.8982888,0.829392159,0.010979261,17.99518386,0.009413787,0.083350734,-0.017642204,0.005407323,0.453505917
129.077597,0.844590605,0.010981538,17.99504627,0.009474794,0.084388903,-0.017687087,0.00544332,0.456156151
129.2568879,0.859975775,0.010982303,17.99490709,0.009535788,0.085433645,-0.017707002,0.005479329,0.458890549
129.4361612,0.875548817,0.010982549,17.99476627,0.00959678,0.086484959,-0.017752488,0.005515342,0.461467823
129.6154165,0.891310884,0.010982469,17.99462388,0.009657771,0.087542852,-0.017824221,0.005551358,0.46388741
129.7946536,0.907263124,0.010980458,17.99447996,0.009718743,0.088607323,-0.017834375,0.005587376,0.466710055
129.9738721,0.923406672,0.010976812,17.99433444,0.009779701,0.089678366,-0.01786092,0.005623402,0.469375148
130.1530716,0.939742676,0.010973215,17.9941873,0.009840655,0.090755985,-0.017913984,0.005659432,0.471878418
130.332252,0.956272289,0.010968912,17.99403862,0.009901598,0.091840184,-0.017960993,0.005695459,0.474473195
130.5114127,0.972996654,0.010962983,17.99388838,0.009962526,0.092930964,-0.017968157,0.005731495,0.477227386
130.6905536,0.989916913,0.010956241,17.9937365,0.010023451,0.094028323,-0.018002109,0.005767534,0.479819105
130.8696742,1.007034214,0.010949176,17.99358305,0.010084376,0.095132267,-0.018063528,0.005803574,0.482243379
131.0487742,1.024349702,0.010940279,17.99342809,0.010145284,0.096242798,-0.018074849,0.005839611,0.485019364
131.2278532,1.04186451,0.010929573,17.99327155,0.010206177,0.097359911,-0.018089246,0.005875654,0.487701036
131.4069109,1.059579779,0.010918616,17.9931134,0.010267066,0.098483607,-0.01813138,0.005911698,0.490215467
131.585947,1.077496658,0.010906884,17.99295372,0.010327953,0.099613894,-0.018181634,0.005947737,0.492749726
131.7649611,1.095616285,0.0108932,17.99279251,0.010388826,0.10075077,-0.018176028,0.005983754,0.495522668
131.9439528,1.113939793,0.010878243,17.99262968,0.010449694,0.101894234,-0.018198431,0.00601971,0.498127904
132.1229217,1.132468325,0.01086287,17.99246529,0.010510563,0.103044289,-0.01824952,0.006055611,0.500560512
132.3018675,1.151203022,0.010845736,17.99229941,0.010571418,0.10420094,-0.018263107,0.006091495,0.503280841
132.4807898,1.170145012,0.010826592,17.99213198,0.010632263,0.105364181,-0.018265358,0.006127399,0.505978467
132.6596883,1.189295431,0.010806843,17.99196295,0.010693107,0.106534015,-0.01829658,0.006163312,0.508503497
132.8385624,1.208655421,0.010786244,17.99179239,0.010753945,0.107710446,-0.018351212,0.00619923,0.510973009
133.0174119,1.228226114,0.01076338,17.99162034,0.010814762,0.108893476,-0.018332907,0.00623517,0.513764383
133.1962364,1.248008635,0.01073881,17.9914467,0.010875564,0.1100831,-0.018343853,0.006271118,0.516382811
133.3750354,1.26800412,0.010713789,17.9912715,0.010936358,0.111279321,-0.018384729,0.006307076,0.518823431
133.5538086,1.288213707,0.010687161,17.99109483,0.01099713,0.112482142,-0.018401802,0.00634304,0.521484148
133.7325555,1.308638519,0.010658424,17.99091662,0.011057879,0.113691559,-0.018392056,0.006379021,0.524197488
133.9112758,1.329279683,0.010628856,17.99073682,0.011118618,0.114907568,-0.018412525,0.00641501,0.526733157
134.089969,1.350138336,0.010598555,17.99055548,0.011179346,0.116130172,-0.018463892,0.006451006,0.529135031
134.2686347,1.371215604,0.010565912,17.99037269,0.011240047,0.117359366,-0.018441949,0.006487009,0.531945899
134.4472725,1.392512601,0.010531421,17.99018832,0.01130073,0.118595141,-0.018441626,0.006523025,0.534579171
134.625882,1.414030456,0.010496802,17.9900024,0.011361405,0.119837494,-0.018472497,0.006559047,0.537030383
134.8044627,1.435770299,0.010461141,17.98981502,0.011422067,0.121086427,-0.018494358,0.006595071,0.539631547
134.9830142,1.457733251,0.010423676,17.98962612,0.011482714,0.122341933,-0.018472873,0.006631109,0.542365077
135.161536,1.479920428,0.010385539,17.98943564,0.01154336,0.123604005,-0.018482879,0.006667153,0.544916717
135.3400278,1.502332959,0.010347158,17.98924362,0.011604009,0.124872643,-0.018525065,0.006703201,0.547281301
135.5184891,1.524971963,0.010306822,17.9890502,0.011664639,0.126147843,-0.01850713,0.006739251,0.550090998
135.6969194,1.547838545,0.010264862,17.98885522,0.011725259,0.127429591,-0.018495904,0.00677531,0.552746242
135.8753182,1.570933823,0.010223234,17.98865869,0.011785879,0.128717886,-0.018517153,0.006811374,0.555215456
136.0536852,1.594258923,0.010181255,17.9884607,0.011846494,0.130012727,-0.018545246,0.006847435,0.557761372
136.2320198,1.617814956,0.010137879,17.98826121,0.011907096,0.13131411,-0.01851241,0.006883506,0.560522997
136.4103216,1.641603029,0.010094065,17.98806015,0.011967698,0.132622027,-0.018512342,0.006919579,0.563098621
136.5885901,1.665624262,0.010050585,17.98785756,0.012028303,0.133936478,-0.018545728,0.006955647,0.565483085
136.7668248,1.689879768,0.010005866,17.98765357,0.012088894,0.135257461,-0.018533203,0.006991668,0.568247241
136.9450252,1.714370644,0.009959932,17.98744806,0.012149472,0.136584967,-0.018511427,0.007027558,0.570932077
137.123191,1.739098001,0.009914551,17.987241,0.012210051,0.137918992,-0.018523398,0.007063392,0.573426456
137.3013214,1.764062953,0.00986929,17.98703248,0.012270623,0.13925954,-0.018559073,0.007099204,0.575920784
137.4794162,1.789266604,0.009822815,17.9868225,0.012331177,0.140606607,-0.018515227,0.007135048,0.578717135
137.6574747,1.814710052,0.009775923,17.98661095,0.012391724,0.141960186,-0.018505434,0.007170907,0.581323029
137.8354965,1.840394403,0.009729749,17.98639788,0.012452271,0.143320279,-0.01853038,0.007206781,0.583733279
138.013481,1.866320766,0.009682867,17.98618342,0.0125128,0.144686887,-0.018524637,0.007242668,0.586454326
138.1914278,1.89249023,0.009634972,17.98596745,0.012573313,0.146060003,-0.018492717,0.00727858,0.589173696
138.3693363,1.918903896,0.009587621,17.98574994,0.012633824,0.147439627,-0.018495828,0.007314505,0.591697541
138.547206,1.945562868,0.009540632,17.98553095,0.01269433,0.148825764,-0.018534652,0.007350445,0.594141061
138.7250363,1.972468243,0.009492369,17.98531056,0.012754814,0.150218412,-0.01848604,0.007386398,0.59697496
138.9028269,1.999621104,0.009443459,17.98508861,0.012815287,0.151617564,-0.018466913,0.007422371,0.599612958
139.080577,2.02702255,0.009395398,17.98486515,0.012875758,0.153023224,-0.018483779,0.007458356,0.602049973
139.2582862,2.054673679,0.009346908,17.9846403,0.012936215,0.154435396,-0.01848611,0.007494348,0.604725039
139.4359538,2.082575575,0.009297336,17.98441397,0.012996658,0.155854077,-0.018444313,0.007530362,0.607478072
139.6135795,2.110729325,0.009248014,17.98418608,0.0130571,0.157279265,-0.018438783,0.007566387,0.610029919
139.7911626,2.139136024,0.009199024,17.98395674,0.013117541,0.158710968,-0.018470198,0.007602422,0.612418161
139.9687025,2.167796758,0.009148439,17.98372603,0.01317796,0.160149184,-0.018428639,0.007638464,0.615287597
140.1461987,2.196712596,0.009096733,17.98349378,0.013238366,0.161593907,-0.018400251,0.007674523,0.617955332
140.3236506,2.225884626,0.009045808,17.98326003,0.01329877,0.163045139,-0.018409073,0.007710591,0.620416745
140.5010576,2.255313935,0.008994565,17.98302489,0.013359162,0.164502886,-0.018420431,0.00774666,0.623040872
140.6784192,2.2850016,0.00894203,17.9827883,0.013419539,0.165967146,-0.018368709,0.007782747,0.625825592
140.8557348,2.314948694,0.008889341,17.98255015,0.013479915,0.167437919,-0.018354457,0.00781884,0.6284037
141.0330038,2.345156301,0.0088369,17.98231054,0.013540293,0.168915209,-0.018378354,0.007854939,0.630769494
141.2102255,2.375625495,0.008782701,17.98206961,0.013600648,0.170399016,-0.018344647,0.007891039,0.633636372
141.3873995,2.406357333,0.00872702,17.98182719,0.013660987,0.171889334,-0.018306829,0.007927151,0.636332892
141.564525,2.43735289,0.008671928,17.98158325,0.013721324,0.173386162,-0.018307418,0.007963243,0.638817939
141.7416015,2.468613244,0.008616577,17.98133794,0.013781649,0.174889509,-0.018328519,0.007999286,0.641388056
141.9186283,2.500139458,0.008559711,17.9810912,0.013841956,0.176399371,-0.018266641,0.008035087,0.644204537
142.0956049,2.531932593,0.008502322,17.98084292,0.01390226,0.177915746,-0.018243444,0.008070854,0.646809364
142.2725306,2.563993719,0.008445187,17.98059318,0.013962564,0.179438638,-0.018259612,0.008106612,0.649196922
142.4494048,2.596323901,0.008386483,17.98034213,0.014022849,0.180968049,-0.018234467,0.008142392,0.652016565
142.6262269,2.628924186,0.008326196,17.98008962,0.014083118,0.18250397,-0.018187084,0.008178206,0.654743244
142.8029962,2.661795633,0.008266236,17.97983561,0.014143387,0.184046403,-0.018179356,0.008214041,0.657252937
142.979712,2.694939309,0.008206051,17.97958021,0.014203649,0.185595352,-0.01821104,0.008249889,0.659766646
143.1563738,2.728356265,0.008144123,17.97932345,0.014263892,0.187150817,-0.01813907,0.008285776,0.662606381
143.3329808,2.762047545,0.008081315,17.97906516,0.014324112,0.188712791,-0.01810704,0.008321682,0.665218559
143.5095324,2.796014204,0.008018852,17.97880543,0.014384304,0.190281277,-0.018115626,0.008357606,0.667595561
143.686028,2.830257298,0.007954884,17.97854442,0.014444199,0.191856277,-0.018100066,0.008393545,0.670306144
143.8624668,2.864777853,0.007888222,17.97828221,0.014503957,0.193437775,-0.018043234,0.008429516,0.672976084
144.0388483,2.899576901,0.007820652,17.97801903,0.014563573,0.19502576,-0.018027281,0.008465503,0.675398771
144.2151717,2.934655479,0.007751899,17.97775496,0.014622956,0.196620222,-0.018052887,0.008501506,0.67771279
144.3914363,2.970014616,0.007682282,17.97748953,0.014682048,0.198221149,-0.01798838,0.008537525,0.680400388
144.5676415,3.005655351,0.007614213,17.97722222,0.014740886,0.199828539,-0.01794744,0.008573567,0.682826494
144.7437865,3.041578745,0.007549548,17.97695289,0.014799548,0.201442405,-0.017948328,0.008609623,0.684982415
144.9198707,3.077785861,0.007486174,17.97668188,0.014858104,0.203062762,-0.017943058,0.008645688,0.687355614
145.0958933,3.114277736,0.007422048,17.97640943,0.014916635,0.204689611,-0.017876736,0.008681778,0.689730548
145.2718537,3.151055395,0.007356882,17.97613581,0.014975211,0.206322948,-0.017852566,0.00871788,0.691820775
145.447751,3.188119854,0.00728885,17.97586126,0.015033849,0.207962764,-0.017871239,0.008753993,0.693686079
145.6235847,3.225472095,0.007214143,17.97558587,0.015092503,0.209609031,-0.017816092,0.008790113,0.695968304
145.7993539,3.26311306,0.007131576,17.97530939,0.015151121,0.211261702,-0.017766468,0.008826253,0.697956674
