time.TIME,Gyro.gyro_X,Gyro.gyro_Y,Vehicle_States.lateral_vel_wrt_road,Vehicle_States.longitudinal_vel_wrt_road,Vehicle_States.roll_angle,Vehicle_States.yaw_angle,driving_machine_monitor.path_distance,driving_machine_monitor.path_curvature,driver_demands.steering,driver_demands.throttle
14.46,201.1717614,115.9788454,0.048107522,19.0248001,-0.019491415,1.423770644,0.039074493,-0.010006634,-0.798953009,15.15396178
14.47,201.1993749,116.1670777,0.048252572,19.02447226,-0.019516441,1.421778645,0.037784965,-0.010004099,-0.799455212,15.15801848
14.48,201.2273617,116.3552516,0.048375365,19.02414454,-0.019539787,1.419786053,0.036544691,-0.010001419,-0.799791933,15.16209956
14.49,201.2557219,116.5433662,0.048477014,19.02381714,-0.019561521,1.417792886,0.035354163,-0.009998892,-0.799959235,15.16620544
14.5,201.2844556,116.7314208,0.048560568,19.0234903,-0.019581695,1.415799159,0.034186068,-0.009996752,-0.800087082,15.17033199
14.51,201.3135631,116.9194146,0.048629518,19.02316415,-0.019600352,1.413804894,0.032947358,-0.009996419,-0.800498879,15.17447427
14.52,201.3430443,117.1073469,0.048685157,19.02283862,-0.019617557,1.411810115,0.031759624,-0.009996522,-0.800737362,15.17863001
14.53,201.3728995,117.2952168,0.048727934,19.02251386,-0.019633374,1.409814839,0.030623172,-0.009996831,-0.800799192,15.18280103
14.54,201.4031286,117.4830237,0.048760351,19.02219012,-0.019647852,1.407819081,0.029538281,-0.009997173,-0.80071096,15.18698372
14.55,201.4337318,117.6707667,0.048785921,19.02186759,-0.019661021,1.405822866,0.028356471,-0.009998036,-0.801004336,15.19117291
14.56,201.464709,117.858445,0.048805776,19.02154613,-0.019672939,1.40382623,0.027226274,-0.01000023,-0.8011223,15.19536516
14.57,201.4960601,118.046058,0.048819491,19.02122587,-0.019683668,1.401829199,0.026148242,-0.010003224,-0.801063376,15.19956358
14.58,201.5277854,118.2336049,0.048828767,19.02090705,-0.019693249,1.399831803,0.025122524,-0.010006546,-0.800825267,15.20376523
14.59,201.5598845,118.4210849,0.048836426,19.02058982,-0.019701713,1.397834078,0.024028229,-0.010009912,-0.800929262,15.20796523
14.6,201.5923576,118.6084974,0.048843211,19.02027407,-0.019709115,1.395836073,0.022957975,-0.010012158,-0.800931472,15.21216047
14.61,201.6252045,118.7958414,0.048848216,19.01995987,-0.019715511,1.393837831,0.021940258,-0.010011375,-0.800758846,15.21635399
14.62,201.6584251,118.9831164,0.048852234,19.01964741,-0.019720948,1.391839395,0.020975247,-0.010006933,-0.800409308,15.22054382
14.63,201.6920193,119.1703215,0.048857215,19.01933686,-0.019725458,1.389840815,0.019969983,-0.010001178,-0.800300546,15.22472576
14.64,201.725987,119.3574561,0.048863657,19.01902813,-0.019729091,1.387842149,0.018962017,-0.009995459,-0.800193915,15.22889696
14.65,201.760328,119.5445194,0.048870403,19.01872122,-0.019731902,1.385843456,0.018007749,-0.009990443,-0.799915681,15.23305959
14.66,201.7950422,119.7315107,0.048877402,19.0184163,-0.019733937,1.383844788,0.017107426,-0.00998711,-0.799464728,15.23721311
14.67,201.8301294,119.9184293,0.048885974,19.01811352,-0.019735228,1.381846203,0.016195688,-0.009988294,-0.799157089,15.24135405
14.68,201.8655895,120.1052744,0.048896606,19.01781283,-0.01973581,1.379847767,0.015254638,-0.009990683,-0.798959015,15.24547953
14.69,201.9014222,120.2920454,0.048907992,19.01751419,-0.019735734,1.377849547,0.01436783,-0.009993292,-0.798595609,15.24959079
14.7,201.9376273,120.4787415,0.048919367,19.01721773,-0.019735038,1.375851601,0.013535296,-0.009995971,-0.798065927,15.25368859
14.71,201.9742046,120.665362,0.048931583,19.01692361,-0.019733744,1.373853991,0.012718676,-0.009998808,-0.797583156,15.25776996
14.72,202.0111539,120.8519063,0.048945278,19.01663181,-0.019731874,1.371856786,0.011845252,-0.010002279,-0.797315801,15.261832
14.73,202.0484749,121.0383735,0.048959147,19.01634223,-0.019729464,1.369860054,0.011025954,-0.010005931,-0.796887691,15.26587506
14.74,202.0861675,121.2247631,0.048971874,19.01605498,-0.019726545,1.367863857,0.010260745,-0.010009679,-0.796297985,15.26990121
14.75,202.1242312,121.4110744,0.048984004,19.01577022,-0.01972313,1.365868253,0.009538325,-0.01001346,-0.795657669,15.27390786
14.76,202.162666,121.5973065,0.048996475,19.01548799,-0.019719221,1.363873309,0.008731383,-0.01001533,-0.795339288,15.27789189
14.77,202.2014714,121.7834589,0.049008126,19.01520814,-0.019714847,1.361879094,0.007978257,-0.010011897,-0.794867434,15.28185259
14.78,202.2406471,121.9695309,0.049017182,19.01493073,-0.019710028,1.359885666,0.007279085,-0.010005105,-0.794242103,15.28579331
14.79,202.280193,122.1555217,0.049023933,19.01465593,-0.019704772,1.35789308,0.006634006,-0.009997049,-0.793473424,15.28971189
14.8,202.3201087,122.3414307,0.049029648,19.01438382,-0.019699071,1.355901395,0.005909593,-0.009989039,-0.793136531,15.29360513
14.81,202.3603939,122.5272572,0.049033328,19.01411419,-0.019692949,1.353910675,0.005224158,-0.009982969,-0.792652815,15.29747139
14.82,202.4010481,122.7130006,0.049032768,19.01384709,-0.019686427,1.351920973,0.00459352,-0.009981946,-0.792021592,15.30131537
14.83,202.4420713,122.8986602,0.049028055,19.01358266,-0.019679515,1.349932332,0.004017693,-0.009987486,-0.79124089,15.30513539
14.84,202.4834629,123.0842352,0.049020497,19.013321,-0.019672211,1.3479448,0.003389563,-0.009995462,-0.790813599,15.30892836
14.85,202.5252227,123.2697251,0.049009665,19.01306191,-0.019664534,1.345958429,0.002773004,-0.010003474,-0.7903314,15.31269261
14.86,202.5673502,123.4551291,0.048993708,19.0128054,-0.019656508,1.343973261,0.002210255,-0.010010474,-0.789704958,15.3164321
14.87,202.6098452,123.6404467,0.048972527,19.01255162,-0.019648146,1.34198933,0.001701058,-0.010014965,-0.788933107,15.32014612
14.88,202.6527073,123.8256771,0.048947429,19.01230065,-0.019639444,1.340006671,0.001164622,-0.010011773,-0.788419308,15.32383164
14.89,202.6959362,124.0108197,0.048918527,19.01205237,-0.019630415,1.338025324,0.00061213,-0.010006752,-0.787957592,15.32748665
14.9,202.7395313,124.1958738,0.048884293,19.01180672,-0.019621081,1.336045322,0.000112943,-0.010001383,-0.787358284,15.3311141
14.91,202.7834925,124.3808388,0.048844304,19.01156379,-0.019611454,1.334066687,-0.000332948,-0.009996359,-0.786619764,15.33471469
14.92,202.8278192,124.5657141,0.048799728,19.01132369,-0.019601533,1.332089442,-0.000779387,-0.00999261,-0.786042913,15.33828601
14.93,202.8725112,124.750499,0.048751133,19.01108633,-0.019591326,1.330113613,-0.00126822,-0.009994369,-0.785619655,15.34182597
14.94,202.9175679,124.9351928,0.048697301,19.0108516,-0.019580858,1.328139222,-0.001704006,-0.009997738,-0.785059247,15.34533652
14.95,202.962989,125.119795,0.048637536,19.01061958,-0.019570144,1.32616628,-0.002087,-0.010001795,-0.784359389,15.34881954
14.96,203.0087742,125.3043048,0.048572963,19.01039037,-0.019559188,1.324194796,-0.002445004,-0.010005888,-0.783719168,15.35227293
14.97,203.0549229,125.4887216,0.048504718,19.01016394,-0.019547995,1.322224784,-0.002873134,-0.010008533,-0.783331899,15.35569442
14.98,203.1014348,125.6730449,0.048431982,19.00994012,-0.019536588,1.320256256,-0.003249444,-0.010007164,-0.782808804,15.35908484
14.99,203.1483096,125.857274,0.048353808,19.00971898,-0.019524987,1.318289213,-0.003574078,-0.010002987,-0.782148304,15.3624472
15,203.1955466,126.0414082,0.048271233,19.00950063,-0.019513196,1.316323654,-0.003848425,-0.009997763,-0.781449605,15.36577973
15.01,203.2431457,126.2254469,0.04818586,19.00928508,-0.019501213,1.314359582,-0.004219648,-0.009992587,-0.781106283,15.36907986
15.02,203.2911062,126.4093896,0.048097142,19.00907212,-0.019489061,1.312397004,-0.00453934,-0.009988543,-0.780629589,15.37234739
15.03,203.3394278,126.5932355,0.048003752,19.00886177,-0.019476761,1.310435912,-0.004807649,-0.0099874,-0.780017881,15.37558658
15.04,203.3881101,126.776984,0.047906534,19.00865416,-0.019464323,1.308476298,-0.005024753,-0.009990431,-0.779271185,15.37879611
15.05,203.4371526,126.9606347,0.047807471,19.00844933,-0.019451739,1.306518154,-0.005315771,-0.009995019,-0.778978834,15.38197336
15.06,203.486555,127.1441867,0.047706253,19.00824704,-0.019439034,1.304561482,-0.005581263,-0.009999642,-0.778555223,15.38511713
15.07,203.5363167,127.3276396,0.047601166,19.00804728,-0.019426235,1.302606271,-0.005796738,-0.010003803,-0.777997678,15.38823283
15.08,203.5864373,127.5109927,0.047492821,19.00785016,-0.019413356,1.300652499,-0.005962547,-0.01000682,-0.777303145,15.39131956
15.09,203.6369165,127.6942453,0.047383145,19.00765575,-0.019400398,1.298700155,-0.006178021,-0.010005717,-0.776966362,15.39437475
15.1,203.6877537,127.8773969,0.047272335,19.00746381,-0.019387382,1.29674923,-0.00639537,-0.010003732,-0.776593343,15.39739722
15.11,203.7389485,128.060447,0.047158996,19.00727432,-0.019374337,1.294799709,-0.006563856,-0.01000154,-0.776084746,15.40039143
15.12,203.7905006,128.2433947,0.047043422,19.00708737,-0.019361276,1.292851568,-0.006683693,-0.009999492,-0.775437636,15.40335748
15.13,203.8424094,128.4262397,0.046927386,19.00690304,-0.019348199,1.290904789,-0.006828037,-0.009998067,-0.775046231,15.40629289
15.14,203.8946745,128.6089812,0.046811506,19.00672116,-0.019335118,1.28895936,-0.007000965,-0.009999025,-0.774715953,15.40919601
15.15,203.9472955,128.7916186,0.046694637,19.00654166,-0.019322055,1.287015265,-0.007125967,-0.010000807,-0.774248986,15.41207017
15.16,204.000272,128.9741514,0.046576662,19.0063646,-0.019309019,1.285072481,-0.007203352,-0.010002943,-0.773642762,15.41491665
15.17,204.0536034,129.156579,0.046459102,19.00619006,-0.019296006,1.283130988,-0.007280602,-0.010005118,-0.773191537,15.41773342
15.18,204.1072895,129.3389007,0.046342901,19.00601795,-0.019283016,1.281190773,-0.007413677,-0.010006414,-0.77290053,15.42051865
15.19,204.1613297,129.521116,0.046227075,19.00584813,-0.019270066,1.279251823,-0.007500146,-0.010005258,-0.772474186,15.42327443
15.2,204.2157235,129.7032243,0.046111005,19.00568065,-0.019257165,1.277314117,-0.007540235,-0.010002175,-0.771910758,15.4260031
15.21,204.2704707,129.8852249,0.04599588,19.00551561,-0.019244308,1.275377634,-0.007555532,-0.009998387,-0.771405631,15.42870297
15.22,204.3255706,130.0671173,0.045882893,19.00535293,-0.019231492,1.273442363,-0.007653177,-0.009994645,-0.771162788,15.4313721
15.23,204.3810229,130.2489009,0.045771149,19.00519245,-0.019218733,1.271508292,-0.007704852,-0.009991828,-0.770786831,15.43401166
15.24,204.4368272,130.4305751,0.045659489,19.00503418,-0.019206046,1.269575402,-0.007710756,-0.009991348,-0.770275668,15.43662524
15.25,204.492983,130.6121393,0.045548767,19.00487822,-0.019193434,1.267643673,-0.007671094,-0.009994665,-0.769724039,15.43921162
15.26,204.5494899,130.7935929,0.045440468,19.00472457,-0.019180892,1.265713091,-0.007731766,-0.0099994,-0.769533227,15.44176867
15.27,204.6063474,130.9749354,0.045333878,19.00457299,-0.01916844,1.263783646,-0.007752011,-0.010004167,-0.769209047,15.44429649
15.28,204.6635551,131.156166,0.04522741,19.00442348,-0.019156101,1.26185532,-0.007727903,-0.010008315,-0.768749363,15.44679978
15.29,204.7211127,131.3372844,0.04512169,19.00427615,-0.019143881,1.25992809,-0.007659789,-0.010010995,-0.768151218,15.44927769
15.3,204.7790196,131.5182898,0.045018571,19.00413106,-0.01913177,1.258001941,-0.007668159,-0.010007301,-0.768005976,15.45172787
15.31,204.8372755,131.6991817,0.044917609,19.00398793,-0.019119788,1.256076865,-0.007662893,-0.010002368,-0.767727038,15.45414932
15.32,204.8958798,131.8799594,0.044816863,19.00384674,-0.019107955,1.254152845,-0.007614167,-0.009997038,-0.76731099,15.45654765
15.33,204.9548323,132.0606225,0.04471674,19.00370761,-0.019096275,1.252229855,-0.007522093,-0.009991958,-0.76675495,15.45892226
15.34,205.0141326,132.2411703,0.044619015,19.00357059,-0.019084739,1.25030788,-0.007481097,-0.009988563,-0.766552186,15.46127074
15.35,205.07378,132.4216022,0.044523727,19.00343547,-0.019073355,1.248386912,-0.007452269,-0.009991141,-0.766316439,15.46359196
15.36,205.1337744,132.6019177,0.04442921,19.00330219,-0.019062135,1.246466933,-0.007380582,-0.009996118,-0.765947101,15.46589047
15.37,205.1941152,132.7821161,0.04433543,19.00317084,-0.019051081,1.244547924,-0.007266372,-0.010002076,-0.765442333,15.46816666
15.38,205.254802,132.9621969,0.044243845,19.00304149,-0.019040179,1.242629867,-0.007179029,-0.010008073,-0.765196697,15.4704183
15.39,205.3158345,133.1421595,0.044154744,19.00291398,-0.019029427,1.240712754,-0.007131074,-0.010012367,-0.76501791,15.47264399
15.4,205.3772121,133.3220033,0.044066585,19.00278819,-0.019018838,1.23879657,-0.007041846,-0.01001202,-0.764704747,15.47484733
15.41,205.4389346,133.5017278,0.043978857,19.00266419,-0.019008416,1.236881296,-0.006911534,-0.010007516,-0.764253785,15.47703002
15.42,205.5010016,133.6813323,0.04389278,19.00254206,-0.018998151,1.234966911,-0.006783801,-0.010001483,-0.763956115,15.47919037
15.43,205.5634125,133.8608162,0.043809075,19.00242168,-0.018988037,1.233053406,-0.006721431,-0.009995493,-0.763817786,15.48132675
15.44,205.6261671,134.040179,0.043726555,19.00230293,-0.018978087,1.231140769,-0.006618009,-0.009990398,-0.763543284,15.48344139
15.45,205.6892649,134.2194201,0.043644421,19.00218585,-0.018968307,1.22922898,-0.00647362,-0.009987534,-0.763131706,15.48553672
15.46,205.7527056,134.3985389,0.043563735,19.00207054,-0.018958684,1.22731802,-0.00630646,-0.009988887,-0.762778651,15.48761117
15.47,205.8164887,134.5775349,0.043485593,19.00195695,-0.018949208,1.225407879,-0.006230321,-0.009991671,-0.762693077,15.48966281
15.48,205.8806138,134.7564074,0.043408952,19.00184488,-0.018939889,1.223498549,-0.006113866,-0.009994541,-0.76247934,15.49169284
15.49,205.9450806,134.9351558,0.043332439,19.00173435,-0.018930734,1.221590011,-0.005957345,-0.009997391,-0.762134928,15.49370501
15.5,206.0098887,135.1137796,0.043256713,19.00162545,-0.018921739,1.219682245,-0.005761011,-0.010000158,-0.761752961,15.49569833
15.51,206.0750377,135.2922783,0.043183105,19.00151818,-0.018912894,1.217775237,-0.005667878,-0.010002353,-0.761732832,15.49767087
15.52,206.1405272,135.4706511,0.04311078,19.0014123,-0.018904213,1.215868978,-0.005542734,-0.010004471,-0.761577249,15.49962292
15.53,206.2063569,135.6488976,0.043038046,19.00130781,-0.018895714,1.213963448,-0.005378576,-0.010006575,-0.761283166,15.50155927
15.54,206.2725263,135.8270171,0.042965513,19.00120482,-0.018887398,1.212058621,-0.005175623,-0.010008651,-0.760846716,15.50347917
15.55,206.3390351,136.005009,0.042895104,19.0011034,-0.018879247,1.210154482,-0.005051629,-0.010009949,-0.760859949,15.50538022
15.56,206.4058829,136.1828728,0.042826462,19.00100328,-0.018871274,1.208251022,-0.0049219,-0.01000864,-0.760740769,15.50726126
15.57,206.4730694,136.360608,0.04275767,19.00090446,-0.01886349,1.206348222,-0.004753963,-0.010006115,-0.760486843,15.50912773
15.58,206.5405942,136.5382138,0.042689121,19.00080705,-0.018855892,1.204446059,-0.00454792,-0.01000313,-0.760096457,15.51097901
15.59,206.6084569,136.7156897,0.042622568,19.00071111,-0.01884846,1.202544514,-0.004395974,-0.010000188,-0.760064982,15.51281268
15.6,206.6766572,136.8930352,0.042557982,19.00061641,-0.018841197,1.200643578,-0.004263847,-0.009997444,-0.760002353,15.51462769
15.61,206.7451947,137.0702496,0.042493589,19.0005229,-0.018834112,1.198743236,-0.004093775,-0.00999516,-0.759806085,15.51642871
15.62,206.814069,137.2473324,0.042429286,19.00043067,-0.018827202,1.196843464,-0.003885855,-0.009993346,-0.759472753,15.51821631
15.63,206.8832798,137.4242829,0.042366543,19.0003398,-0.018820453,1.194944242,-0.003706989,-0.009991733,-0.759394318,15.51998832
15.64,206.9528267,137.6011007,0.042305717,19.00025011,-0.018813863,1.193045559,-0.003573466,-0.009990161,-0.759378524,15.52174334
15.65,207.0227094,137.777785,0.042245358,19.00016152,-0.018807443,1.191147399,-0.00340235,-0.009989191,-0.75922638,15.52348482
15.66,207.0929275,137.9543354,0.042185055,19.0000741,-0.018801196,1.189249741,-0.003193754,-0.009989685,-0.758935648,15.52521432
15.67,207.1634807,138.1307512,0.042126131,18.99998793,-0.018795107,1.187352564,-0.002989377,-0.009993437,-0.758800722,15.52693
15.68,207.2343687,138.3070318,0.042069371,18.99990291,-0.01878917,1.185455857,-0.002856201,-0.009998179,-0.758828663,15.5286301
15.69,207.305591,138.4831767,0.042013579,18.99981891,-0.018783395,1.183559607,-0.00268627,-0.010003045,-0.758722338,15.53031682
15.7,207.3771473,138.6591852,0.041957913,18.99973598,-0.018777784,1.181663794,-0.002479818,-0.01000765,-0.758479456,15.53199263
15.71,207.4490374,138.8350568,0.041903409,18.99965421,-0.018772327,1.179768397,-0.002253515,-0.010011542,-0.758294416,15.53365606
15.72,207.5212608,139.010791,0.041851169,18.99957355,-0.018767012,1.177873406,-0.002124923,-0.010011482,-0.758369873,15.53530523
15.73,207.5938172,139.186387,0.041800208,18.99949382,-0.018761849,1.17597881,-0.00196045,-0.010010642,-0.758309906,15.53694133
15.74,207.6667063,139.3618443,0.041749281,18.99941505,-0.018756844,1.174084591,-0.001760179,-0.010009475,-0.758112125,15.53856794
15.75,207.7399277,139.5371623,0.041699202,18.99933735,-0.01875199,1.172190728,-0.001524191,-0.010008329,-0.757871506,15.54018383
15.76,207.8134812,139.7123405,0.041651458,18.99926072,-0.018747272,1.170297208,-0.001393851,-0.010006586,-0.757988196,15.54178682
15.77,207.8873663,139.8873782,0.041605338,18.99918496,-0.018742699,1.168404025,-0.001236663,-0.010003042,-0.757969124,15.54337687
15.78,207.9615827,140.0622748,0.041559239,18.99911006,-0.01873828,1.166511163,-0.001043839,-0.009998502,-0.757812624,15.54495848
15.79,208.0361302,140.2370299,0.041513753,18.99903616,-0.018734009,1.1646186,-0.000815372,-0.009993597,-0.757516144,15.54653074
15.8,208.1110084,140.4116426,0.041470706,18.99896329,-0.018729865,1.162726325,-0.000667118,-0.009988736,-0.75767401,15.54809127
15.81,208.1862169,140.5861126,0.041429611,18.99889122,-0.018725857,1.160834334,-0.000516914,-0.009985548,-0.757696679,15.54963894
15.82,208.2617554,140.7604391,0.041388465,18.99881994,-0.018721995,1.158942612,-0.000330868,-0.009986718,-0.757581918,15.55117922
15.83,208.3376236,140.9346217,0.041347587,18.99874955,-0.018718278,1.157051139,-0.00010907,-0.009993015,-0.757326632,15.55271146
15.84,208.4138212,141.1086596,0.041308662,18.99868012,-0.018714688,1.155159902,5.73899E-05,-0.010001232,-0.757424943,15.55423332
15.85,208.4903479,141.2825523,0.041271659,18.99861144,-0.018711231,1.153268896,0.000199765,-0.010009488,-0.757484651,15.55574366
15.86,208.5672033,141.4562993,0.041234888,18.99854348,-0.018707917,1.151378108,0.000376841,-0.010016113,-0.757406239,15.5572469
15.87,208.6443871,141.6298998,0.041198336,18.99847633,-0.018704746,1.14948752,0.000588393,-0.01001868,-0.757187258,15.5587433
15.88,208.721899,141.8033534,0.041163498,18.99841008,-0.018701702,1.147597119,0.000768325,-0.010010246,-0.757223666,15.56023054
15.89,208.7997387,141.9766594,0.041130716,18.99834457,-0.018698782,1.1457069,0.000898489,-0.009998977,-0.757320842,15.56170704
15.9,208.8779058,142.1498173,0.041098512,18.99827973,-0.018695995,1.143816853,0.00106353,-0.009987279,-0.757281294,15.56317612
15.91,208.9564001,142.3228264,0.041066451,18.99821562,-0.01869334,1.141926964,0.001263657,-0.00997668,-0.75710239,15.56463917
15.92,209.0352212,142.4956861,0.041035768,18.99815232,-0.018690802,1.140037218,0.001458614,-0.009969686,-0.75707965,15.56609434
15.93,209.1143689,142.6683959,0.041007132,18.99808976,-0.018688375,1.138147611,0.001580155,-0.009979594,-0.757213165,15.56753991
15.94,209.1938427,142.8409552,0.040979295,18.9980278,-0.018686066,1.136258136,0.001736809,-0.009993856,-0.757206956,15.56897803
15.95,209.2736424,143.0133633,0.040951467,18.99796651,-0.018683877,1.13436878,0.001928183,-0.01000999,-0.757058193,15.57041097
15.96,209.3537677,143.1856196,0.04092471,18.99790598,-0.018681795,1.13247953,0.002138303,-0.010026158,-0.7569629,15.57183702
15.97,209.4342182,143.3577237,0.040900127,18.99784618,-0.018679807,1.13059038,0.00224713,-0.010036923,-0.757120464,15.57325418
15.98,209.5149937,143.5296748,0.040876763,18.99778695,-0.018677918,1.12870133,0.002389004,-0.010032938,-0.757139801,15.57466341
15.99,209.5960938,143.7014724,0.040853448,18.99772834,-0.01867613,1.126812367,0.002564113,-0.01001931,-0.757019694,15.57606793
16,209.6775182,143.8731158,0.040830983,18.99767046,-0.018674433,1.124923483,0.002772696,-0.010002015,-0.756859256,15.57746626
16.01,209.7592666,144.0446046,0.040810745,18.99761331,-0.018672805,1.123034672,0.002875012,-0.009984767,-0.757055516,15.57885617
16.02,209.8413387,144.215938,0.040791895,18.99755669,-0.018671255,1.121145937,0.003002614,-0.009971106,-0.75711683,15.58023762
16.03,209.9237342,144.3871155,0.040772756,18.99750061,-0.01866979,1.11925727,0.003165335,-0.009966766,-0.757041341,15.58161498
16.04,210.0064527,144.5581366,0.040753809,18.9974452,-0.018668406,1.117368659,0.003363333,-0.009975086,-0.756830266,15.58298728
16.05,210.0894941,144.7290005,0.040736713,18.9973905,-0.018667085,1.115480099,0.003481264,-0.009988071,-0.757069217,15.58435227
16.06,210.1728578,144.8997068,0.040720856,18.99733626,-0.01866584,1.113591592,0.003598919,-0.010001092,-0.757173869,15.5857089
16.07,210.2565437,145.0702547,0.040704226,18.9972825,-0.018664687,1.11170313,0.003750551,-0.0100126,-0.757140525,15.58706252
16.08,210.3405514,145.2406438,0.040687134,18.99722932,-0.018663629,1.109814698,0.003935866,-0.010020436,-0.756965752,15.58841238
16.09,210.4248806,145.4108733,0.040671218,18.99717679,-0.018662655,1.107926287,0.004064078,-0.010016148,-0.757146055,15.58975612
16.1,210.5095311,145.5809428,0.040656403,18.9971247,-0.018661776,1.106037897,0.00416595,-0.010009096,-0.75728195,15.59109262
16.11,210.5945025,145.7508516,0.040641054,18.99707304,-0.018661006,1.104149519,0.00430153,-0.010001419,-0.757276317,15.59242619
16.12,210.6797944,145.9205991,0.040625261,18.9970219,-0.018660344,1.102261138,0.004470978,-0.00999415,-0.757126232,15.59375687
16.13,210.7654067,146.0901847,0.040610578,18.99697138,-0.018659776,1.100372746,0.004609366,-0.009988638,-0.757230397,15.59508223
16.14,210.851339,146.2596079,0.040597381,18.99692134,-0.018659297,1.098484342,0.004697374,-0.009990347,-0.75738841,15.59640062
16.15,210.9375909,146.4288679,0.040584282,18.9968717,-0.018658912,1.09659592,0.004819578,-0.009994361,-0.757406787,15.59771518
16.16,211.0241622,146.5979643,0.040570961,18.99682256,-0.018658615,1.094707469,0.00497587,-0.009999345,-0.757283545,15.59902698
16.17,211.1110526,146.7668964,0.04055869,18.99677399,-0.018658387,1.092818982,0.005125967,-0.010004365,-0.75731929,15.60033399
16.18,211.1982617,146.9356636,0.040548107,18.99672592,-0.018658215,1.090930458,0.005199878,-0.010008182,-0.757508323,15.60163445
16.19,211.2857893,147.1042653,0.040537939,18.99667822,-0.018658103,1.089041895,0.005307346,-0.010008668,-0.757558301,15.60293046
16.2,211.373635,147.272701,0.040527395,18.99663097,-0.01865805,1.087153286,0.005448376,-0.010006637,-0.757466658,15.60422415
16.21,211.4617985,147.44097,0.040517489,18.99658426,-0.018658042,1.085264621,0.005607891,-0.010003676,-0.757433757,15.60551377
16.22,211.5502796,147.6090717,0.040509209,18.99653806,-0.018658067,1.083375901,0.0056662,-0.010000762,-0.757650208,15.60679739
16.23,211.6390778,147.7770056,0.040501526,18.9964922,-0.018658134,1.081487127,0.005758343,-0.009998356,-0.757727496,15.60807606
16.24,211.7281929,147.944771,0.040493289,18.99644674,-0.018658249,1.07959829,0.005884373,-0.009997212,-0.757663968,15.60935291
16.25,211.8176247,148.1123674,0.040485323,18.99640179,-0.018658405,1.077709384,0.006044336,-0.009998039,-0.757562311,15.6106264
16.26,211.9073727,148.279794,0.040478988,18.99635736,-0.018658589,1.075820406,0.006098172,-0.009999618,-0.757811319,15.61189432
16.27,211.9974366,148.4470505,0.040473466,18.99631325,-0.018658811,1.073931362,0.006175919,-0.01000123,-0.757923764,15.61315661
16.28,212.0878162,148.6141361,0.040467177,18.9962695,-0.018659085,1.072042244,0.006287469,-0.010002628,-0.757897507,15.61441748
16.29,212.1785111,148.7810502,0.040460695,18.99622621,-0.018659407,1.070153044,0.006432793,-0.010003485,-0.757735607,15.6156758
16.3,212.2695211,148.9477923,0.040455713,18.99618344,-0.018659761,1.068263759,0.006496772,-0.010002047,-0.758019837,15.61692921
16.31,212.3608457,149.1143617,0.040451654,18.99614097,-0.018660162,1.066374393,0.006559614,-0.01000017,-0.758163727,15.61817667
16.32,212.4524848,149.2807579,0.040446599,18.99609879,-0.018660622,1.06448494,0.006656329,-0.009998173,-0.758165539,15.61942336
16.33,212.5444379,149.4469803,0.040440964,18.99605704,-0.018661141,1.06259539,0.006786974,-0.009996314,-0.758021902,15.62066833
16.34,212.6367048,149.6130282,0.040436458,18.99601579,-0.018661707,1.060705737,0.006861616,-0.009995225,-0.758234097,15.62190907
16.35,212.7292851,149.7789011,0.040433031,18.99597483,-0.018662324,1.058815984,0.006910409,-0.009996859,-0.758395568,15.62314432
16.36,212.8221786,149.9445983,0.040429075,18.99593416,-0.018663002,1.056926128,0.006993205,-0.00999956,-0.758414029,15.62437827
16.37,212.9153849,150.1101194,0.040424707,18.99589388,-0.018663736,1.055036159,0.007109954,-0.010002711,-0.758286879,15.62561077
16.38,213.0089038,150.2754636,0.040421466,18.9958541,-0.018664509,1.053146073,0.007195505,-0.0100059,-0.758417287,15.62683927
16.39,213.1027348,150.4406304,0.040419665,18.99581467,-0.018665314,1.051255874,0.007229807,-0.010007647,-0.758596367,15.62806213
16.4,213.1968776,150.6056191,0.040417865,18.99577552,-0.018666156,1.049365563,0.00729781,-0.010005448,-0.758635645,15.62928246
16.41,213.291332,150.7704293,0.040415716,18.99573675,-0.01866703,1.047475132,0.007399591,-0.009999792,-0.758533679,15.63050126
16.42,213.3860977,150.9350603,0.040414443,18.99569844,-0.018667918,1.04558458,0.00749524,-0.009992867,-0.758597345,15.63171646
16.43,213.4811742,151.0995114,0.040414588,18.9956605,-0.018668812,1.04369391,0.007515311,-0.009985985,-0.758813011,15.6329263
16.44,213.5765613,151.2637822,0.040414788,18.99562283,-0.018669721,1.041803125,0.007569908,-0.009980682,-0.758891104,15.63413297
16.45,213.6722587,151.427872,0.040414196,18.99558547,-0.01867065,1.03991222,0.007659165,-0.009979357,-0.758828024,15.63533858
16.46,213.768266,151.5917803,0.040413783,18.99554854,-0.018671592,1.038021188,0.007768139,-0.009985408,-0.758827589,15.63654144
16.47,213.8645829,151.7555063,0.040414483,18.99551199,-0.018672542,1.036130032,0.007776966,-0.009993973,-0.759067284,15.63773967
16.48,213.9612091,151.9190496,0.040415284,18.99547566,-0.018673516,1.034238755,0.007820004,-0.010002652,-0.759162007,15.63893441
16.49,214.0581442,152.0824096,0.040415145,18.99543963,-0.018674521,1.03234735,0.007897076,-0.010010783,-0.759109977,15.64012863
16.5,214.155388,152.2455856,0.04041503,18.99540401,-0.018675554,1.030455811,0.008008007,-0.01001766,-0.759019247,15.6413206
16.51,214.2529401,152.408577,0.040416408,18.99536883,-0.018676598,1.028564141,0.00801215,-0.010017876,-0.759269826,15.64250788
