time.TIME,Gyro.gyro_X,Gyro.gyro_Y,Vehicle_States.lateral_vel_wrt_road,Vehicle_States.longitudinal_vel_wrt_road,Vehicle_States.roll_angle,Vehicle_States.yaw_angle,driving_machine_monitor.path_curvature,driving_machine_monitor.path_distance,driver_demands.steering
18.58,268.8502777,137.0069485,-0.007179499,17.99795765,-0.005439506,0.945559339,-0.003119578,0.010499886,-0.264572309
18.59,268.9557259,137.1528018,-0.007202092,17.99786568,-0.005470041,0.944965174,-0.003137572,0.010509747,-0.265923074
18.6,269.0612606,137.2985913,-0.007225103,17.99777374,-0.00550058,0.944367751,-0.003155567,0.010534741,-0.267186498
18.61,269.1668824,137.4443166,-0.007248244,17.99768186,-0.005531121,0.943767066,-0.003173562,0.010556935,-0.268475161
18.62,269.2725916,137.5899774,-0.007270938,17.99759004,-0.005561662,0.943163121,-0.003191559,0.010557041,-0.269875337
18.63,269.3783886,137.7355732,-0.007293547,17.99749825,-0.005592211,0.942555917,-0.003209558,0.010572416,-0.271187934
18.64,269.484274,137.8811037,-0.007316483,17.9974065,-0.005622769,0.941945453,-0.003227558,0.0106034,-0.272410457
18.65,269.5902481,138.0265685,-0.007339027,17.99731482,-0.00565333,0.941331726,-0.003245557,0.010607188,-0.273796981
18.66,269.6963113,138.1719671,-0.007361063,17.99722319,-0.005683893,0.940714741,-0.003263559,0.010612727,-0.275159554
18.67,269.8024642,138.3172991,-0.007383384,17.99713158,-0.005714464,0.940094496,-0.003281562,0.010634008,-0.276432202
18.68,269.9087071,138.4625643,-0.007405859,17.99704003,-0.00574504,0.939470991,-0.003299564,0.01066052,-0.277687321
18.69,270.0150405,138.6077621,-0.00742778,17.99694853,-0.005775613,0.938844224,-0.003317569,0.010655998,-0.279100653
18.7,270.1214648,138.7528921,-0.007449435,17.99685705,-0.005806187,0.938214199,-0.003335574,0.010667353,-0.280423958
18.71,270.2279804,138.897954,-0.007471462,17.99676561,-0.005836764,0.937580914,-0.00335358,0.010694922,-0.281654803
18.72,270.3345877,139.0429474,-0.00749326,17.99667423,-0.005867337,0.936944369,-0.003371585,0.010702546,-0.283010441
18.73,270.4412872,139.1878717,-0.007514566,17.99658289,-0.005897904,0.936304565,-0.003389592,0.010703749,-0.284385327
18.74,270.5480794,139.3327268,-0.007536069,17.99649158,-0.005928471,0.935661503,-0.0034076,0.0107213,-0.285667817
18.75,270.6549645,139.477512,-0.007557804,17.9964003,-0.005959036,0.935015181,-0.003425606,0.010752689,-0.286887729
18.76,270.7619432,139.6222271,-0.007578927,17.99630908,-0.005989592,0.9343656,-0.003443615,0.010743517,-0.28831505
18.77,270.8690157,139.7668716,-0.007599644,17.99621788,-0.00602014,0.933712763,-0.003461623,0.010750828,-0.289649997
18.78,270.9761825,139.9114451,-0.007620827,17.9961267,-0.006050686,0.93305667,-0.003479631,0.01077496,-0.290890188
18.79,271.083444,140.0559473,-0.007641988,17.99603558,-0.006081226,0.932397318,-0.003497633,0.010786979,-0.292213637
18.8,271.1908007,140.2003776,-0.007662699,17.99594449,-0.006111758,0.93173471,-0.003515617,0.010783828,-0.293601953
18.81,271.298253,140.3447356,-0.007683523,17.99585342,-0.006142289,0.931068846,-0.003533596,0.010797635,-0.294895436
18.82,271.4058012,140.4890211,-0.007704667,17.99576238,-0.00617282,0.930399725,-0.003551573,0.010828739,-0.296091385
18.83,271.5134459,140.6332334,-0.007725201,17.99567139,-0.006203342,0.929727346,-0.003569552,0.010820638,-0.297521675
18.84,271.6211874,140.7773724,-0.00774522,17.99558042,-0.006233857,0.929051715,-0.003587534,0.010823906,-0.298869376
18.85,271.7290262,140.9214374,-0.007765746,17.99548947,-0.006264371,0.92837283,-0.003605518,0.010844607,-0.300119959
18.86,271.8369626,141.0654281,-0.007786416,17.99539856,-0.006294882,0.927690688,-0.003623504,0.010861603,-0.30140988
18.87,271.9449971,141.2093442,-0.007806629,17.99530768,-0.006325386,0.927005292,-0.003641492,0.010854116,-0.302812594
18.88,272.0531301,141.353185,-0.007826831,17.99521681,-0.00635589,0.926316641,-0.003659483,0.010864199,-0.304117996
18.89,272.1613621,141.4969504,-0.007847427,17.99512596,-0.006386397,0.925624735,-0.003677475,0.01089219,-0.305323428
18.9,272.2696933,141.6406398,-0.007867579,17.99503516,-0.006416898,0.924929572,-0.003695468,0.010888602,-0.306722732
18.91,272.3781244,141.7842527,-0.007887212,17.99494438,-0.006447394,0.924231156,-0.003713464,0.010887845,-0.308083708
18.92,272.4866555,141.9277889,-0.007907236,17.9948536,-0.006477891,0.923529487,-0.003731462,0.010905131,-0.309344972
18.93,272.5952873,142.0712478,-0.007927449,17.99476286,-0.006508387,0.922824561,-0.00374946,0.010927684,-0.310599233
18.94,272.70402,142.2146291,-0.007947095,17.99467215,-0.006538876,0.922116379,-0.003767461,0.010915863,-0.312016466
18.95,272.8128541,142.3579322,-0.007966526,17.99458144,-0.006569362,0.921404945,-0.003785463,0.010922217,-0.313333902
18.96,272.92179,142.5011569,-0.007986381,17.99449075,-0.006599849,0.920690255,-0.003803467,0.010947085,-0.314548943
18.97,273.0308282,142.6443026,-0.00800594,17.9944001,-0.006630329,0.919972309,-0.003821471,0.010948559,-0.315915084
18.98,273.1399689,142.787369,-0.008024962,17.99430946,-0.006660802,0.91925111,-0.003839477,0.010943753,-0.317289508
18.99,273.2492127,142.9303555,-0.008044243,17.99421883,-0.006691274,0.918526658,-0.003857485,0.010957592,-0.31856169
19,273.3585599,143.0732619,-0.008063759,17.99412822,-0.006721745,0.917798949,-0.003875492,0.010986235,-0.319778285
19.01,273.4680109,143.2160876,-0.008082601,17.99403764,-0.006752205,0.917067985,-0.003893502,0.010970038,-0.321210433
19.02,273.5775662,143.3588322,-0.008101033,17.99394707,-0.006782659,0.91633377,-0.003911512,0.010972619,-0.322540389
19.03,273.6872261,143.5014953,-0.008119945,17.99385649,-0.006813111,0.915596302,-0.003929523,0.010994315,-0.323765615
19.04,273.7969911,143.6440764,-0.00813874,17.99376596,-0.006843557,0.91485558,-0.003947534,0.011001367,-0.325096929
19.05,273.9068615,143.7865752,-0.008156999,17.99367544,-0.006873994,0.914111604,-0.003965547,0.010992457,-0.326485514
19.06,274.0168377,143.9289911,-0.008175393,17.99358491,-0.006904429,0.913364377,-0.003983556,0.011002795,-0.327769399
19.07,274.1269202,144.0713238,-0.008194082,17.99349439,-0.006934865,0.912613896,-0.00400156,0.011032719,-0.328946988
19.08,274.2371094,144.2135728,-0.008212008,17.99340392,-0.006965289,0.91186016,-0.004019529,0.011017403,-0.330395089
19.09,274.3474056,144.3557377,-0.008229342,17.99331344,-0.006995704,0.911103177,-0.004037496,0.011016153,-0.331738552
19.1,274.4578092,144.497818,-0.00824724,17.99322296,-0.007026118,0.910342943,-0.004055463,0.011034622,-0.332975005
19.11,274.5683206,144.6398133,-0.008265234,17.99313251,-0.007056526,0.909579458,-0.004073432,0.011047757,-0.334270276
19.12,274.6789403,144.7817232,-0.008282713,17.99304207,-0.007086927,0.908812721,-0.004091406,0.011034699,-0.335674124
19.13,274.7896686,144.9235472,-0.008300215,17.99295161,-0.007117328,0.908042734,-0.004109382,0.011041494,-0.336970835
19.14,274.900506,145.0652848,-0.008318108,17.99286116,-0.007147732,0.907269495,-0.004127361,0.011068484,-0.338157577
19.15,275.0114527,145.2069357,-0.008335421,17.99277074,-0.007178129,0.906493003,-0.004145343,0.011058759,-0.339573646
19.16,275.1225093,145.3484993,-0.00835214,17.99268033,-0.00720852,0.905713262,-0.004163328,0.011053658,-0.340931394
19.17,275.233676,145.4899753,-0.008369313,17.9925899,-0.007238914,0.904930272,-0.004181316,0.011068884,-0.342179569
19.18,275.3449533,145.6313632,-0.008386646,17.99249949,-0.007269308,0.90414403,-0.004199305,0.011088642,-0.34343694
19.19,275.4563416,145.7726625,-0.008403358,17.99240909,-0.007299694,0.903354535,-0.004217299,0.011071416,-0.344856345
19.2,275.5678413,145.9138728,-0.008419885,17.99231867,-0.00733008,0.902561792,-0.004235295,0.011074648,-0.346166116
19.21,275.6794527,146.0549936,-0.008436844,17.99222825,-0.007360468,0.901765797,-0.004253293,0.011098676,-0.347363482
19.22,275.7911762,146.1960245,-0.008453384,17.99213786,-0.007390849,0.90096655,-0.004271292,0.01109506,-0.348744115
19.23,275.9030123,146.3369651,-0.008469311,17.99204747,-0.007421224,0.900164053,-0.004289295,0.011086064,-0.350116245
19.24,276.0149612,146.4778149,-0.008485553,17.99195706,-0.0074516,0.899358307,-0.0043073,0.011097995,-0.351376256
19.25,276.1270234,146.6185734,-0.008502008,17.99186666,-0.007481974,0.898549308,-0.004325305,0.01112487,-0.352593637
19.26,276.2391993,146.7592401,-0.008517734,17.99177628,-0.007512338,0.897737058,-0.004343314,0.011103411,-0.354028817
19.27,276.3514892,146.8998147,-0.008533067,17.99168588,-0.007542696,0.89692156,-0.004361325,0.011103007,-0.355351962
19.28,276.4638936,147.0402967,-0.008548892,17.99159546,-0.007573055,0.896102813,-0.004379337,0.011123997,-0.356560369
19.29,276.5764128,147.1806855,-0.008564488,17.99150507,-0.007603405,0.895280815,-0.004397349,0.011126959,-0.357903838
19.3,276.6890471,147.3209808,-0.008579472,17.99141468,-0.007633748,0.894455568,-0.004415365,0.011113983,-0.359290945
19.31,276.801797,147.4611821,-0.008594641,17.99132426,-0.007664089,0.893627073,-0.004433381,0.011122529,-0.360563477
19.32,276.9146628,147.601289,-0.008610094,17.99123384,-0.00769443,0.892795327,-0.004451399,0.011152936,-0.361739488
19.33,277.0276449,147.7413009,-0.008624721,17.99114346,-0.007724759,0.891960331,-0.004469417,0.011131189,-0.363191394
19.34,277.1407438,147.8812174,-0.008638766,17.99105304,-0.007755079,0.89112209,-0.004487429,0.011127052,-0.364528858
19.35,277.2539596,148.021038,-0.00865339,17.99096261,-0.007785399,0.890280603,-0.004505424,0.011144903,-0.365749324
19.36,277.3672929,148.1607623,-0.008668011,17.99087219,-0.007815712,0.889435867,-0.004523382,0.011154888,-0.367054474
19.37,277.480744,148.3003898,-0.008682039,17.99078178,-0.007846017,0.888587884,-0.004541334,0.011137829,-0.368457674
19.38,277.5943132,148.4399201,-0.008696132,17.99069132,-0.007876323,0.887736655,-0.004559289,0.011142893,-0.369743883
19.39,277.708001,148.5793526,-0.008710604,17.99060086,-0.007906631,0.886882177,-0.004577247,0.011170419,-0.370910089
19.4,277.8218077,148.7186869,-0.008724337,17.99051043,-0.007936929,0.88602445,-0.004595209,0.011155161,-0.372347641
19.41,277.9357336,148.8579226,-0.008737413,17.99041997,-0.007967221,0.885163479,-0.004613177,0.011147214,-0.373700462
19.42,278.0497792,148.9970591,-0.008751036,17.99032949,-0.007997514,0.884299264,-0.004631148,0.011161861,-0.374933872
19.43,278.1639448,149.136096,-0.008764795,17.99023902,-0.008027805,0.8834318,-0.004649122,0.011179351,-0.376199349
19.44,278.2782307,149.2750329,-0.008777909,17.99014854,-0.008058089,0.882561089,-0.004667103,0.011158163,-0.37761941
19.45,278.3926373,149.4138691,-0.008790913,17.99005803,-0.008088374,0.881687133,-0.004685086,0.011159702,-0.37892
19.46,278.507165,149.5526044,-0.008804366,17.98996749,-0.008118662,0.880809929,-0.004703073,0.011184303,-0.380098161
19.47,278.6218142,149.6912381,-0.00881727,17.98987699,-0.008148943,0.879929476,-0.004721062,0.011176027,-0.381498572
19.48,278.7365851,149.8297698,-0.008829504,17.98978646,-0.008179219,0.879045778,-0.004739057,0.01116422,-0.382867002
19.49,278.8514783,149.968199,-0.008842141,17.9896959,-0.008209497,0.878158835,-0.004757054,0.011175605,-0.384113419
19.5,278.9664939,150.1065253,-0.008854969,17.98960533,-0.008239774,0.877268642,-0.004775053,0.011201072,-0.385337035
19.51,279.0816324,150.2447482,-0.00886703,17.98951478,-0.008270043,0.876375202,-0.004793057,0.011175679,-0.386773886
19.52,279.1968941,150.3828672,-0.008878749,17.98942418,-0.008300308,0.875478517,-0.004811064,0.011173605,-0.388088809
19.53,279.3122794,150.5208817,-0.008890966,17.98933355,-0.008330576,0.874578585,-0.004829074,0.01119519,-0.389278918
19.54,279.4277886,150.6587914,-0.008902817,17.98924295,-0.008360835,0.873675404,-0.004847085,0.01119433,-0.390640082
19.55,279.5434221,150.7965957,-0.008913979,17.98915233,-0.008391088,0.872768977,-0.0048651,0.011178553,-0.392024257
19.56,279.6591802,150.9342941,-0.008925394,17.98906166,-0.00842134,0.871859305,-0.004883118,0.011186561,-0.39328392
19.57,279.7750633,151.0718862,-0.008937063,17.98897099,-0.008451592,0.870946385,-0.004901137,0.011218691,-0.394463895
19.58,279.8910717,151.2093715,-0.008947849,17.98888033,-0.008481832,0.870030216,-0.004919159,0.011190692,-0.39591804
19.59,280.0072058,151.3467494,-0.008958079,17.98878963,-0.008512065,0.869110805,-0.004937183,0.011184874,-0.397247873
19.6,280.1234659,151.4840196,-0.00896888,17.9886989,-0.008542298,0.868188149,-0.004955209,0.011203305,-0.39845062
19.61,280.2398523,151.6211814,-0.008979538,17.98860818,-0.008572523,0.867262245,-0.004973235,0.011210254,-0.39977116
19.62,280.3563654,151.7582344,-0.008989514,17.98851744,-0.00860274,0.866333097,-0.00499125,0.011190361,-0.40117195
19.63,280.4730056,151.8951782,-0.008999604,17.98842665,-0.008632958,0.865400704,-0.005009232,0.011194844,-0.402445807
19.64,280.5897732,152.0320121,-0.009010032,17.98833584,-0.008663177,0.864465065,-0.005027176,0.011224039,-0.403589524
19.65,280.7066685,152.1687358,-0.009019517,17.98824506,-0.008693384,0.863526178,-0.005045109,0.011203263,-0.405053992
19.66,280.8236918,152.3053486,-0.009028268,17.98815425,-0.008723581,0.862584051,-0.00506305,0.01119356,-0.406399865
19.67,280.9408435,152.4418502,-0.009037661,17.98806339,-0.008753779,0.861638682,-0.005080995,0.011208704,-0.407616399
19.68,281.058124,152.57824,-0.009047139,17.98797253,-0.008783972,0.860690068,-0.005098945,0.011223862,-0.40889537
19.69,281.1755335,152.7145176,-0.009055946,17.98788166,-0.008814158,0.859738209,-0.005116903,0.011199747,-0.410313984
19.7,281.2930724,152.8506823,-0.00906473,17.98779073,-0.008844345,0.858783107,-0.005134865,0.011200612,-0.411603241
19.71,281.410741,152.9867337,-0.009073961,17.98769976,-0.008874537,0.857824759,-0.005152833,0.011226794,-0.412759981
19.72,281.5285397,153.1226714,-0.009082472,17.98760883,-0.008904722,0.856863165,-0.005170805,0.011213698,-0.414185669
19.73,281.6464688,153.2584947,-0.009090242,17.98751786,-0.008934902,0.855898328,-0.005188784,0.011200051,-0.41554826
19.74,281.7645286,153.3942033,-0.009098505,17.98742684,-0.008965086,0.854930249,-0.005206767,0.011211851,-0.416778907
19.75,281.8827194,153.5297965,-0.009106912,17.98733581,-0.008995269,0.853958923,-0.005224753,0.011235683,-0.418014379
19.76,282.0010416,153.6652739,-0.00911451,17.98724478,-0.009025445,0.852984351,-0.005242747,0.011207283,-0.419450794
19.77,282.1194955,153.800635,-0.009121833,17.98715369,-0.00905562,0.852006536,-0.005260744,0.011204457,-0.420755348
19.78,282.2380814,153.9358792,-0.009129639,17.98706256,-0.009085799,0.851025476,-0.005278745,0.011227542,-0.421924962
19.79,282.3567996,154.071006,-0.009136906,17.98697145,-0.009115969,0.850041168,-0.00529675,0.011222552,-0.423309598
19.8,282.4756505,154.206015,-0.009143403,17.98688031,-0.009146132,0.849053617,-0.005314761,0.011204852,-0.424688743
19.81,282.5946344,154.3409056,-0.009150233,17.98678912,-0.009176297,0.848062822,-0.005332774,0.01121319,-0.425933404
19.82,282.7137515,154.4756772,-0.009157272,17.98669791,-0.00920646,0.84706878,-0.00535079,0.011246089,-0.427123279
19.83,282.8330023,154.6103295,-0.009163384,17.9866067,-0.009236612,0.846071492,-0.005368812,0.011213264,-0.428577611
19.84,282.952387,154.7448618,-0.00916899,17.98651544,-0.009266758,0.845070962,-0.005386837,0.0112066,-0.429897704
19.85,283.0719059,154.8792737,-0.009175154,17.98642413,-0.009296904,0.844067188,-0.005404865,0.011226436,-0.431080555
19.86,283.1915594,155.0135645,-0.009181004,17.98633283,-0.009327042,0.843060167,-0.005422895,0.011229909,-0.43242253
19.87,283.3113477,155.1477339,-0.009186085,17.98624151,-0.009357172,0.842049903,-0.00544093,0.011207989,-0.433818792
19.88,283.4312712,155.2817812,-0.009191348,17.98615013,-0.009387303,0.841036395,-0.005458967,0.011212693,-0.435078124
19.89,283.5513301,155.415706,-0.0091969,17.98605871,-0.009417434,0.840019641,-0.005477005,0.011244357,-0.436221295
19.9,283.6715249,155.5495077,-0.009201408,17.98596732,-0.009447552,0.838999641,-0.005495022,0.011217566,-0.437694626
19.91,283.7918557,155.6831858,-0.009205187,17.98587588,-0.009477663,0.837976401,-0.005512982,0.011206879,-0.439031191
19.92,283.912323,155.8167397,-0.009209619,17.98578438,-0.009507774,0.83694992,-0.005530907,0.011223278,-0.44022829
19.93,284.0329269,155.950169,-0.009213991,17.98569289,-0.00953788,0.835920193,-0.005548821,0.011235542,-0.441526607
19.94,284.1536678,156.0834731,-0.00921761,17.98560137,-0.009567978,0.834887223,-0.005566745,0.011209226,-0.442941113
19.95,284.274546,156.2166515,-0.009221269,17.98550977,-0.009598079,0.83385101,-0.005584676,0.011210132,-0.444216282
19.96,284.3955619,156.3497036,-0.009225319,17.98541814,-0.009628186,0.832811552,-0.005602613,0.011238597,-0.445348754
19.97,284.5167156,156.4826289,-0.009228416,17.98532654,-0.009658282,0.831768847,-0.005620558,0.011220032,-0.446805544
19.98,284.6380075,156.615427,-0.009230689,17.98523489,-0.009688374,0.830722902,-0.005638511,0.011205216,-0.448159557
19.99,284.7594379,156.7480971,-0.009233566,17.98514318,-0.009718469,0.829673715,-0.00565647,0.01121809,-0.449371657
20,284.8810071,156.8806388,-0.009236531,17.98505146,-0.009748563,0.828621282,-0.005674434,0.011239576,-0.450624936
20.01,285.0027153,157.0130517,-0.009238672,17.98495973,-0.00977865,0.827565604,-0.005692408,0.011208801,-0.452058176
20.02,285.1245629,157.145335,-0.009240643,17.98486791,-0.00980874,0.826506682,-0.005710388,0.011205846,-0.453349534
20.03,285.2465502,157.2774883,-0.009243077,17.98477605,-0.009838837,0.825444515,-0.005728373,0.011231048,-0.454495713
20.04,285.3686774,157.409511,-0.009244766,17.98468421,-0.009868927,0.824379099,-0.005746363,0.011221142,-0.455909743
20.05,285.4909448,157.5414027,-0.009245604,17.98459234,-0.009899012,0.82331044,-0.005764362,0.011202112,-0.457280879
20.06,285.6133527,157.6731627,-0.009246868,17.98450039,-0.009929102,0.822238536,-0.005782365,0.011211364,-0.458507443
20.07,285.7359015,157.8047905,-0.009248269,17.98440843,-0.009959192,0.821163384,-0.005800372,0.011242469,-0.459713073
20.08,285.8585913,157.9362855,-0.009248693,17.98431646,-0.009989273,0.820084985,-0.005818388,0.01120711,-0.461164423
20.09,285.9814224,158.0676473,-0.009248677,17.98422441,-0.010019352,0.819003341,-0.005836408,0.011200159,-0.462471414
20.1,286.1043952,158.1988752,-0.009249164,17.98413231,-0.010049435,0.81791845,-0.005854432,0.011221953,-0.463630835
20.11,286.2275099,158.3299687,-0.009249107,17.98404024,-0.010079509,0.81683031,-0.005872461,0.011221052,-0.464999784
20.12,286.3507668,158.4609273,-0.009248164,17.98394812,-0.010109576,0.815738925,-0.005890496,0.011197639,-0.46638786
20.13,286.4741662,158.5917503,-0.009247464,17.98385593,-0.010139645,0.814644294,-0.005908535,0.011203094,-0.467628856
20.14,286.5977082,158.7224374,-0.009246961,17.98376371,-0.010169714,0.813546414,-0.005926577,0.011237754,-0.46878509
20.15,286.7213933,158.8529878,-0.009245342,17.98367151,-0.010199769,0.812445285,-0.005944624,0.011204,-0.47025499
20.16,286.8452217,158.983401,-0.009243033,17.98357923,-0.010229818,0.811340913,-0.005962675,0.011192853,-0.471578067
20.17,286.9691936,159.1136766,-0.009241307,17.98348689,-0.010259867,0.810233296,-0.005980722,0.011211033,-0.472751335
20.18,287.0933094,159.2438138,-0.009239281,17.98339457,-0.010289909,0.80912243,-0.005998748,0.011219425,-0.474073946
20.19,287.2175692,159.3738122,-0.009236371,17.98330221,-0.010319942,0.808008319,-0.006016675,0.011191412,-0.475479831
20.2,287.3419733,159.5036712,-0.009233544,17.98320977,-0.010349975,0.806890962,-0.006034577,0.011192854,-0.476736242
20.21,287.4665221,159.6333903,-0.009231001,17.98311729,-0.010380012,0.805770357,-0.00605247,0.01122409,-0.477842327
20.22,287.5912157,159.7629688,-0.009227219,17.98302485,-0.010410033,0.804646504,-0.006070373,0.011199005,-0.479332141
20.23,287.7160545,159.8924062,-0.009222513,17.98293234,-0.010440044,0.80351941,-0.006088288,0.011183484,-0.480672601
20.24,287.8410386,160.021702,-0.009218503,17.98283976,-0.010470056,0.802389073,-0.00610621,0.011197892,-0.481861089
20.25,287.9661683,160.1508555,-0.009214477,17.98274718,-0.010500063,0.801255489,-0.00612414,0.011215934,-0.483136818
20.26,288.091444,160.2798662,-0.0092096,17.98265458,-0.010530061,0.800118659,-0.006142083,0.011183226,-0.484561913
20.27,288.2168658,160.4087336,-0.009204667,17.98256188,-0.010560063,0.798978585,-0.006160034,0.011180581,-0.485835071
20.28,288.342434,160.537457,-0.009200146,17.98246913,-0.010590072,0.797835263,-0.006177991,0.011208338,-0.486952767
20.29,288.4681488,160.6660359,-0.009194625,17.98237641,-0.010620072,0.796688692,-0.006195958,0.011192367,-0.48840107
20.3,288.5940106,160.7944698,-0.009188163,17.98228364,-0.010650067,0.795538877,-0.006213934,0.011172434,-0.489759324
20.31,288.7200194,160.9227579,-0.009182237,17.9821908,-0.010680068,0.794385817,-0.006231917,0.01118303,-0.490962912
20.32,288.8461757,161.0508998,-0.009176361,17.98209795,-0.010710069,0.793229507,-0.006249906,0.011211162,-0.492189413
20.33,288.9724796,161.178895,-0.009169479,17.98200507,-0.010740063,0.792069948,-0.006267907,0.011173693,-0.493633045
20.34,289.0989314,161.3067427,-0.009162257,17.98191211,-0.010770058,0.790907144,-0.006285914,0.01116688,-0.494922168
20.35,289.2255313,161.4344424,-0.009155477,17.98181909,-0.010800059,0.789741089,-0.006303927,0.01119106,-0.496053347
20.36,289.3522795,161.5619936,-0.009147888,17.9817261,-0.010830051,0.788571784,-0.006321946,0.011184577,-0.497454624
20.37,289.4791763,161.6893956,-0.009139302,17.98163307,-0.010860036,0.787399231,-0.006339975,0.011160097,-0.498829831
20.38,289.606222,161.816648,-0.009131045,17.98153995,-0.010890023,0.78622343,-0.006358009,0.011166733,-0.50004777
20.39,289.7334167,161.94375,-0.009122878,17.98144681,-0.010920009,0.785044378,-0.006376048,0.011204822,-0.501222534
20.4,289.8607607,162.0707011,-0.009113539,17.98135368,-0.010949982,0.783862074,-0.006394095,0.01116287,-0.502684305
20.41,289.9882542,162.1975008,-0.009103576,17.98126046,-0.010979949,0.782676524,-0.006412148,0.011151697,-0.50398916
20.42,290.1158974,162.3241483,-0.009094108,17.98116718,-0.011009918,0.781487724,-0.006430205,0.011172099,-0.505133771
20.43,290.2436906,162.4506432,-0.009084053,17.98107392,-0.011039876,0.780295672,-0.006448267,0.011175374,-0.506486252
20.44,290.3716341,162.5769849,-0.009072983,17.98098062,-0.011069823,0.779100372,-0.006466337,0.011146123,-0.507878781
20.45,290.4997279,162.7031727,-0.009062071,17.98088723,-0.011099772,0.777901825,-0.006484393,0.011148568,-0.509111695
20.46,290.6279724,162.8292061,-0.009051347,17.9807938,-0.011129721,0.776700028,-0.006502423,0.011183048,-0.510234011
20.47,290.7563678,162.9550845,-0.009039355,17.9807004,-0.011159654,0.775494982,-0.00652031,0.011150186,-0.511715489
20.48,290.8849142,163.0808072,-0.009026543,17.98060691,-0.01118958,0.774286695,-0.006538183,0.011134423,-0.513037684
20.49,291.013612,163.2063738,-0.009014393,17.98051335,-0.011219508,0.773075166,-0.006556053,0.01115083,-0.514197694
20.5,291.1424612,163.3317835,-0.009002017,17.98041981,-0.011249429,0.77186039,-0.006573933,0.011164148,-0.515501806
20.51,291.2714622,163.4570358,-0.00898874,17.98032623,-0.011279344,0.770642373,-0.00659183,0.01112997,-0.516914323
20.52,291.4006151,163.58213,-0.008975572,17.98023254,-0.011309262,0.769421117,-0.006609736,0.011128108,-0.518165132
20.53,291.5299201,163.7070657,-0.008962816,17.98013881,-0.011339188,0.768196618,-0.006627652,0.011158901,-0.519250538
20.54,291.6593776,163.8318421,-0.008948874,17.98004512,-0.011369102,0.766968878,-0.006645581,0.01113558,-0.520740652
20.55,291.7889875,163.9564587,-0.008934052,17.97995135,-0.01139901,0.765737905,-0.006663522,0.011115242,-0.522083311
20.56,291.9187502,164.0809148,-0.008920084,17.9798575,-0.011428924,0.764503699,-0.006681472,0.011127697,-0.52326171
20.57,292.0486659,164.2052099,-0.008906278,17.97976365,-0.011458837,0.763266256,-0.006699431,0.011151587,-0.524518398
20.58,292.1787348,164.3293434,-0.008891696,17.97966976,-0.011488745,0.762025577,-0.006717404,0.011112554,-0.525953383
20.59,292.308957,164.4533146,-0.008877177,17.97957577,-0.01151866,0.760781666,-0.006735386,0.011106449,-0.527224287
20.6,292.4393328,164.577123,-0.008863306,17.97948171,-0.011548586,0.75953452,-0.006753377,0.011133613,-0.528327462
20.61,292.5698623,164.7007678,-0.00884862,17.97938768,-0.011578506,0.758284137,-0.006771377,0.011120337,-0.529773125
20.62,292.7005458,164.8242486,-0.008833144,17.97929359,-0.011608424,0.757030525,-0.006789389,0.011095438,-0.531137201
20.63,292.8313834,164.9475646,-0.008818435,17.97919942,-0.01163835,0.755773683,-0.006807408,0.011103935,-0.532334493
20.64,292.9623754,165.0707154,-0.008804034,17.97910522,-0.011668278,0.754513607,-0.006825434,0.011138842,-0.533542257
20.65,293.0935219,165.1937002,-0.008788777,17.979011,-0.0116982,0.753250298,-0.006843473,0.011094898,-0.53499998
20.66,293.224823,165.3165184,-0.008773364,17.97891667,-0.011728124,0.751983759,-0.006861519,0.011084476,-0.536291254
20.67,293.3562791,165.4391695,-0.008758714,17.97882227,-0.011758055,0.750713989,-0.006879572,0.011107912,-0.537412512
20.68,293.4878902,165.5616527,-0.008743526,17.9787279,-0.011787978,0.749440985,-0.006897632,0.011105031,-0.538812291
20.69,293.6196566,165.6839676,-0.008727565,17.97863347,-0.011817895,0.748164752,-0.006915703,0.011075424,-0.54019825
20.7,293.7515784,165.8061134,-0.008712218,17.97853894,-0.011847816,0.74688529,-0.006933779,0.011079797,-0.541414973
20.71,293.8836558,165.9280895,-0.008697282,17.97844438,-0.011877737,0.745602595,-0.006951862,0.011118488,-0.542572762
20.72,294.015889,166.0498954,-0.008681371,17.97834981,-0.011907646,0.744316667,-0.006969952,0.01107694,-0.544054131
20.73,294.1482781,166.1715303,-0.00866506,17.97825514,-0.011937551,0.743027512,-0.006988018,0.011061973,-0.545366602
20.74,294.2808234,166.2929937,-0.008649611,17.97816039,-0.01196746,0.741735128,-0.007006023,0.011081443,-0.546506852
20.75,294.4135249,166.4142849,-0.008633899,17.97806566,-0.011997361,0.74043951,-0.007023886,0.011089163,-0.547859922
20.76,294.5463829,166.5354033,-0.008617416,17.97797087,-0.012027253,0.739140663,-0.007041725,0.011054591,-0.549268848
20.77,294.6793975,166.6563483,-0.008601374,17.97787597,-0.01205715,0.737838587,-0.007059569,0.011054592,-0.550506151
20.78,294.8125689,166.7771192,-0.008585831,17.97778102,-0.01208705,0.736533278,-0.007077426,0.011089505,-0.551613521
20.79,294.9458973,166.8977154,-0.008569175,17.97768609,-0.012116936,0.735224736,-0.0070953,0.011057931,-0.553120016
20.8,295.0793827,167.0181363,-0.008551859,17.97759106,-0.012146816,0.733912967,-0.007113189,0.011038253,-0.554455033
20.81,295.2130254,167.1383812,-0.008535506,17.97749595,-0.012176701,0.732597971,-0.00713109,0.011053624,-0.555615639
